w	mu_1	sigma_1	mu_2	sigma_2	logPrior	logL
3.38564964704841653287e-01	8.63605800571622672646e-02	2.20310092440664107016e+00	3.37729005566541751193e+00	1.02890891742493972849e+00	0.00000000000000000000e+00	5.87479162205494321825e+03
5.59073633423529781084e-01	1.26949961131592803376e+00	2.52358619398860373195e+00	3.77751913253315363406e+00	6.24783697555302497406e-01	0.00000000000000000000e+00	5.87482380143635145942e+03
2.75996938866781227340e-01	-9.65657826077479963800e-01	1.55969716651226408821e+00	3.38965027567416887777e+00	1.03180302281604974191e+00	0.00000000000000000000e+00	5.87485500564369340282e+03
5.59073633423529781084e-01	1.26949961131592803376e+00	2.52358619398860373195e+00	3.77751913253315363406e+00	6.24783697555302497406e-01	0.00000000000000000000e+00	5.87482380143635145942e+03
3.01411298149094897258e-01	2.10212954868576495926e-01	1.97901661247034077462e+00	3.72152298403795711579e+00	1.00652285458367152238e+00	0.00000000000000000000e+00	5.87486280513917427015e+03
2.61958282563484690098e-01	-4.99697631933381403169e-01	1.49717826482074856109e+00	3.72011869244759907360e+00	1.03911525411438621092e+00	0.00000000000000000000e+00	5.87486823827016723953e+03
3.01411298149094897258e-01	2.10212954868576495926e-01	1.97901661247034077462e+00	3.72152298403795711579e+00	1.00652285458367152238e+00	0.00000000000000000000e+00	5.87486280513917427015e+03
4.40137762741643512321e-01	7.70551681215170702899e-01	2.31841038829295342794e+00	3.86075302511608775546e+00	9.72575786759155014316e-01	0.00000000000000000000e+00	5.87486930649268833804e+03
4.66284299952096970010e-01	-1.44909055844917755707e-01	1.93562959439866055789e+00	3.66515577607133113958e+00	9.63743912268927083176e-01	0.00000000000000000000e+00	5.87488379187562532024e+03
4.40137762741643512321e-01	7.70551681215170702899e-01	2.31841038829295342794e+00	3.86075302511608775546e+00	9.72575786759155014316e-01	0.00000000000000000000e+00	5.87486930649268833804e+03
4.90170313472453100800e-01	2.79873077400657643832e-01	2.28140598326219157244e+00	3.86832287371885730209e+00	8.48897255524593274956e-01	0.00000000000000000000e+00	5.87491750355874501111e+03
4.11030147059772366092e-01	-4.02488537282702285580e-01	1.83248923454372159014e+00	3.65549340557702073795e+00	8.56619963231432413053e-01	0.00000000000000000000e+00	5.87494297601638936612e+03
3.00783520294875539314e-01	-9.73641703657307844288e-01	1.41076719192369104405e+00	3.31944169634252483903e+00	1.11279711398897274144e+00	0.00000000000000000000e+00	5.87494992387070578843e+03
6.70765489473202469739e-01	1.58869930653779989349e+00	2.25981822605781301760e+00	3.85453971130943795487e+00	7.35558100202367004528e-01	0.00000000000000000000e+00	5.87495377459733845171e+03
5.63086268887655450044e-01	7.70822324429595084894e-01	2.23029731832451894036e+00	3.62343052179671731849e+00	7.08879451592699383333e-01	0.00000000000000000000e+00	5.87496905428027184826e+03
6.70765489473202469739e-01	1.58869930653779989349e+00	2.25981822605781301760e+00	3.85453971130943795487e+00	7.35558100202367004528e-01	0.00000000000000000000e+00	5.87495377459733845171e+03
4.82226426004621011590e-01	3.95027042578694975727e-01	2.44834444899185887934e+00	3.57615555217420810763e+00	1.04731837728929044751e+00	0.00000000000000000000e+00	5.87500630137399093655e+03
4.72121416239295821349e-01	1.39483109023413098804e+00	2.68173403863112058687e+00	3.56044148089840328808e+00	8.61285261858615869279e-01	0.00000000000000000000e+00	5.87502975514682657376e+03
4.82226426004621011590e-01	3.95027042578694975727e-01	2.44834444899185887934e+00	3.57615555217420810763e+00	1.04731837728929044751e+00	0.00000000000000000000e+00	5.87500630137399093655e+03
4.97400147841860040820e-01	1.55264757069598502426e+00	2.33524127811856008208e+00	3.53096077837889632534e+00	8.62616908274937088663e-01	0.00000000000000000000e+00	5.87509015610157075571e+03
3.11031749252196787481e-01	-4.39157280666482852105e-02	1.78951913289228792259e+00	3.77455250822130672361e+00	1.07894051455342565582e+00	0.00000000000000000000e+00	5.87510986014823538426e+03
3.11031749252196787481e-01	-4.39157280666482852105e-02	1.78951913289228792259e+00	3.77455250822130672361e+00	1.07894051455342565582e+00	0.00000000000000000000e+00	5.87510986014823538426e+03
2.47094224309302806786e-01	-5.81816442683297907479e-01	9.66923643772961693976e-01	3.46191827206018709617e+00	1.23295704787556159587e+00	0.00000000000000000000e+00	5.87512008423057704931e+03
4.24745769044743703979e-01	1.29288051528117509115e-01	1.68890077474395239321e+00	3.59493311768701007125e+00	1.13053349400170422001e+00	0.00000000000000000000e+00	5.87513691636824842135e+03
4.24745769044743703979e-01	1.29288051528117509115e-01	1.68890077474395239321e+00	3.59493311768701007125e+00	1.13053349400170422001e+00	0.00000000000000000000e+00	5.87513691636824842135e+03
2.80385768364929510721e-01	-3.69205809467804235702e-01	1.35276473088385640331e+00	3.19754502215787095309e+00	1.17467070003910034615e+00	0.00000000000000000000e+00	5.87517330741273144668e+03
4.03391096771655133235e-01	-1.77201125283988319969e-01	1.94156171593759374616e+00	3.43112267038329221691e+00	9.19163595777842679091e-01	0.00000000000000000000e+00	5.87517662288911742507e+03
4.03391096771655133235e-01	-1.77201125283988319969e-01	1.94156171593759374616e+00	3.43112267038329221691e+00	9.19163595777842679091e-01	0.00000000000000000000e+00	5.87517662288911742507e+03
6.12951429510665612987e-01	1.42452468452777192276e+00	2.81737254629503564018e+00	3.69598720484698084476e+00	6.93364606913301040336e-01	0.00000000000000000000e+00	5.87517874624293926900e+03
3.64246370212662817778e-01	7.85447228353147508528e-01	1.89602384598945405969e+00	3.81057670380509172503e+00	9.55665928334739067651e-01	0.00000000000000000000e+00	5.87519716238501678163e+03
6.12951429510665612987e-01	1.42452468452777192276e+00	2.81737254629503564018e+00	3.69598720484698084476e+00	6.93364606913301040336e-01	0.00000000000000000000e+00	5.87517874624293926900e+03
3.92874266586032694359e-01	8.67280758027843101665e-01	2.14660015998530928627e+00	3.78492241723304845280e+00	1.00616661208254165594e+00	0.00000000000000000000e+00	5.87522716546960691630e+03
4.03064844588310877693e-01	1.20961759565352239276e-01	2.08879092152227086032e+00	3.76914263650951797402e+00	1.08925476900246409606e+00	0.00000000000000000000e+00	5.87522971642753964261e+03
4.03064844588310877693e-01	1.20961759565352239276e-01	2.08879092152227086032e+00	3.76914263650951797402e+00	1.08925476900246409606e+00	0.00000000000000000000e+00	5.87522971642753964261e+03
4.74836417587418124775e-01	-2.53219162264767261306e-03	2.27985686748306060068e+00	3.71607021214914867713e+00	9.62490697573201825499e-01	0.00000000000000000000e+00	5.87523896989656350343e+03
6.36517766453611910649e-01	1.35250234162032234586e+00	2.27144455243161091929e+00	3.68648137031861544699e+00	8.72028220874464632395e-01	0.00000000000000000000e+00	5.87524008158915239619e+03
4.74836417587418124775e-01	-2.53219162264767261306e-03	2.27985686748306060068e+00	3.71607021214914867713e+00	9.62490697573201825499e-01	0.00000000000000000000e+00	5.87523896989656350343e+03
4.53819410182459193059e-01	4.43803957377326530054e-01	2.17269987777714002064e+00	3.57990405553328550070e+00	1.12156013106488572362e+00	0.00000000000000000000e+00	5.87524450382404393167e+03
3.28701742661579421334e-01	6.92390967996973083487e-01	1.76763191957843868174e+00	3.71815541778534131012e+00	9.14139924432276651522e-01	0.00000000000000000000e+00	5.87524897299659096461e+03
4.53819410182459193059e-01	4.43803957377326530054e-01	2.17269987777714002064e+00	3.57990405553328550070e+00	1.12156013106488572362e+00	0.00000000000000000000e+00	5.87524450382404393167e+03
6.62525383639935516733e-01	1.80206517914764163812e+00	2.50305557127379962878e+00	3.64885975236460469162e+00	6.80380213395467281501e-01	0.00000000000000000000e+00	5.87526082240641972021e+03
2.45693948961295149935e-01	-4.54206382919895013117e-01	1.03519746399921541702e+00	3.32785324593225517731e+00	9.84130801273452870959e-01	0.00000000000000000000e+00	5.87527497667190073116e+03
6.62525383639935516733e-01	1.80206517914764163812e+00	2.50305557127379962878e+00	3.64885975236460469162e+00	6.80380213395467281501e-01	0.00000000000000000000e+00	5.87526082240641972021e+03
4.87092656304856597149e-01	4.22619990835817693764e-01	2.74212074836507024855e+00	3.60134734060011663104e+00	7.83117993895940833760e-01	0.00000000000000000000e+00	5.87528998548102572386e+03
6.00729100897667289694e-01	1.88111361315150049656e+00	2.43557070049737989237e+00	3.68050459149296749217e+00	7.28875530061790177783e-01	0.00000000000000000000e+00	5.87529648441829249350e+03
4.87092656304856597149e-01	4.22619990835817693764e-01	2.74212074836507024855e+00	3.60134734060011663104e+00	7.83117993895940833760e-01	0.00000000000000000000e+00	5.87528998548102572386e+03
4.60216080017108508660e-01	2.80410652042216268498e-01	1.93011042766939233672e+00	3.91822993234734040513e+00	8.16098045111728120915e-01	0.00000000000000000000e+00	5.87530206512627773918e+03
5.42827799535320454360e-01	9.53701466774623973777e-01	2.56243031616754102231e+00	3.48392347853939643443e+00	7.58387080325513274204e-01	0.00000000000000000000e+00	5.87532021906694080826e+03
4.60216080017108508660e-01	2.80410652042216268498e-01	1.93011042766939233672e+00	3.91822993234734040513e+00	8.16098045111728120915e-01	0.00000000000000000000e+00	5.87530206512627773918e+03
3.74752155241946272035e-01	-1.19255849250597956157e-01	2.27020080067047480554e+00	3.74348421828805832945e+00	8.85933374145041696579e-01	0.00000000000000000000e+00	5.87533780471934551315e+03
4.21790375931490157946e-01	6.63316975280310305862e-01	2.56829141526546900209e+00	3.56509650966252777948e+00	1.05909996657985616686e+00	0.00000000000000000000e+00	5.87534595181782697182e+03
3.74752155241946272035e-01	-1.19255849250597956157e-01	2.27020080067047480554e+00	3.74348421828805832945e+00	8.85933374145041696579e-01	0.00000000000000000000e+00	5.87533780471934551315e+03
2.91450354430228764091e-01	-1.47652357271307210773e-01	1.66691805647904689458e+00	3.68361420681828288792e+00	1.16851309278688098026e+00	0.00000000000000000000e+00	5.87535009124870339292e+03
3.91420600136571261718e-01	7.80813049237936485092e-01	1.81833095779152031923e+00	3.66419532657614022142e+00	1.08383623272122830983e+00	0.00000000000000000000e+00	5.87536943243558016547e+03
3.91420600136571261718e-01	7.80813049237936485092e-01	1.81833095779152031923e+00	3.66419532657614022142e+00	1.08383623272122830983e+00	0.00000000000000000000e+00	5.87536943243558016547e+03
4.57111301466911423841e-01	6.73624831460295725449e-01	1.60539666353580812164e+00	3.72461223702057209195e+00	9.87270541727262140874e-01	0.00000000000000000000e+00	5.87537667599766336934e+03
4.27746037179260740757e-01	1.27777436654962550655e+00	2.20674216187940430700e+00	3.63929111610513089659e+00	9.57348217157779290964e-01	0.00000000000000000000e+00	5.87537908422676719056e+03
4.57111301466911423841e-01	6.73624831460295725449e-01	1.60539666353580812164e+00	3.72461223702057209195e+00	9.87270541727262140874e-01	0.00000000000000000000e+00	5.87537667599766336934e+03
2.52814953064720293607e-01	-2.74529562552360217875e-01	1.34487820231295907014e+00	3.69128284293272868055e+00	1.13452402179565736695e+00	0.00000000000000000000e+00	5.87538291765313624637e+03
3.72660896764287152827e-01	2.20500626830308632531e-01	2.00738151996596769777e+00	3.87667141737533293977e+00	8.85018115972683649950e-01	0.00000000000000000000e+00	5.87538678359045479738e+03
3.72660896764287152827e-01	2.20500626830308632531e-01	2.00738151996596769777e+00	3.87667141737533293977e+00	8.85018115972683649950e-01	0.00000000000000000000e+00	5.87538678359045479738e+03
3.34156327221941940042e-01	-2.77835812517875757610e-01	2.16910433428309046278e+00	3.48377650177933828601e+00	1.12828092440165783650e+00	0.00000000000000000000e+00	5.87541281164961492323e+03
2.92691474239020421599e-01	3.86947552067601785453e-01	1.86826665893135701602e+00	3.66018053667986631439e+00	9.12267614538914139999e-01	0.00000000000000000000e+00	5.87547906437789515621e+03
3.34156327221941940042e-01	-2.77835812517875757610e-01	2.16910433428309046278e+00	3.48377650177933828601e+00	1.12828092440165783650e+00	0.00000000000000000000e+00	5.87541281164961492323e+03
4.99852065021943237078e-01	4.04943276959522979741e-01	2.07487010829207640938e+00	3.92327811937824622035e+00	8.48384439884244168084e-01	0.00000000000000000000e+00	5.87550880970093385258e+03
4.03781846999650473329e-01	-5.38811098374063934813e-01	1.85199141880345652389e+00	3.61763586043283158489e+00	9.92164395077950511670e-01	0.00000000000000000000e+00	5.87550941370413147524e+03
4.99852065021943237078e-01	4.04943276959522979741e-01	2.07487010829207640938e+00	3.92327811937824622035e+00	8.48384439884244168084e-01	0.00000000000000000000e+00	5.87550880970093385258e+03
5.50843559321676501384e-01	9.31124786982053920248e-01	2.00815984965044069810e+00	3.86924473494466703016e+00	9.57672247844245427828e-01	0.00000000000000000000e+00	5.87552495153823110741e+03
5.16645634556703425844e-01	1.06006764080334581202e+00	2.46286136501386820896e+00	3.42902515613142355733e+00	9.48536763178984609901e-01	0.00000000000000000000e+00	5.87553011695636996592e+03
5.50843559321676501384e-01	9.31124786982053920248e-01	2.00815984965044069810e+00	3.86924473494466703016e+00	9.57672247844245427828e-01	0.00000000000000000000e+00	5.87552495153823110741e+03
3.70351088219093405041e-01	-1.05694785956568712559e-01	2.18084186809746682911e+00	3.44147771552285863805e+00	1.12579534438277018005e+00	0.00000000000000000000e+00	5.87554670090923536918e+03
5.30895902758293125601e-01	1.50912901813761335390e+00	2.48168602009583194601e+00	3.67346566084922887541e+00	9.50195590561053404777e-01	0.00000000000000000000e+00	5.87555968467054481152e+03
5.30895902758293125601e-01	1.50912901813761335390e+00	2.48168602009583194601e+00	3.67346566084922887541e+00	9.50195590561053404777e-01	0.00000000000000000000e+00	5.87555968467054481152e+03
4.31612464474940005221e-01	2.12933148667502486484e-02	1.50455644421258361021e+00	3.47412831636700669691e+00	9.98063000031898406306e-01	0.00000000000000000000e+00	5.87557963706840291707e+03
4.58536993893425615099e-01	8.86321692694611362739e-01	1.65805737412860221269e+00	3.67635696261990041478e+00	9.06969591288306231647e-01	0.00000000000000000000e+00	5.87558981745476103242e+03
4.31612464474940005221e-01	2.12933148667502486484e-02	1.50455644421258361021e+00	3.47412831636700669691e+00	9.98063000031898406306e-01	0.00000000000000000000e+00	5.87557963706840291707e+03
2.10032099436326447073e-01	-4.54102387368045701255e-01	1.13002268749137257942e+00	3.52172970897118631228e+00	1.18433905345110201957e+00	0.00000000000000000000e+00	5.87559601084948644711e+03
2.95598334376049320937e-01	-8.74296807135442666237e-01	1.56060333242343474147e+00	3.59176647128409598508e+00	1.08665859337057679745e+00	0.00000000000000000000e+00	5.87562074674048926681e+03
2.10032099436326447073e-01	-4.54102387368045701255e-01	1.13002268749137257942e+00	3.52172970897118631228e+00	1.18433905345110201957e+00	0.00000000000000000000e+00	5.87559601084948644711e+03
3.85174415537443026736e-01	4.22295996842790843928e-01	1.73123526333993349446e+00	3.44803271977702907591e+00	1.12375168558770033300e+00	0.00000000000000000000e+00	5.87564865527810616186e+03
2.34066366528783459389e-01	-6.20477384129711206917e-01	1.05235468946504284737e+00	3.51830206728203132016e+00	9.63905739587185173001e-01	0.00000000000000000000e+00	5.87565725118859154463e+03
3.85174415537443026736e-01	4.22295996842790843928e-01	1.73123526333993349446e+00	3.44803271977702907591e+00	1.12375168558770033300e+00	0.00000000000000000000e+00	5.87564865527810616186e+03
5.21440511744089563173e-01	1.24187283327569941704e+00	2.61764588904963835247e+00	3.56436837943181528132e+00	9.87658182818769825317e-01	0.00000000000000000000e+00	5.87566860489928512834e+03
5.94082950021271982699e-01	1.49813114324657559173e+00	2.06310991968521895146e+00	3.66140120810055780254e+00	8.41830919944421940393e-01	0.00000000000000000000e+00	5.87567010321502948500e+03
5.21440511744089563173e-01	1.24187283327569941704e+00	2.61764588904963835247e+00	3.56436837943181528132e+00	9.87658182818769825317e-01	0.00000000000000000000e+00	5.87566860489928512834e+03
4.86447731155102425227e-01	1.45512369213698855575e+00	2.67335146756313335459e+00	3.63206292849450917970e+00	8.70908701128605300390e-01	0.00000000000000000000e+00	5.87568349322190351813e+03
